&GShkar          ->&w2   &G-&w  17   &G   Rvnum: 10300   Sea-elf Conjurer
&GBrash          ->&w8   &G-&w  17   &G   Rvnum: 21126   Ghoul Mage
&GBrash          ->&w9   &G-&w  17   &G   Rvnum: 21106   Ghoul Mage
&GEve            ->&w23  &G-&w  26   &G   Rvnum: 2402    Elf Warrior
&GWho            ->&w3   &G-&w  56   &G   Rvnum: 21126   Ghoul Rogue
&GWho            ->&w4   &G-&w  56   &G   Rvnum: 21025   Ghoul Rogue
&GWho            ->&w5   &G-&w  56   &G   Rvnum: 3819    Ghoul Rogue
&GWho            ->&w6   &G-&w  56   &G   Rvnum: 3839    Ghoul Rogue
&GWho            ->&w7   &G-&w  56   &G   Rvnum: 8096    Ghoul Rogue
&GWho            ->&w8   &G-&w  56   &G   Rvnum: 804     Ghoul Rogue
&GGangrel        ->&w30  &G-&w  25   &G   Rvnum: 8015    Gith Mage
&GWho            ->&w9   &G-&w  56   &G   Rvnum: 2659    Ghoul Rogue
&GWho            ->&w10  &G-&w  56   &G   Rvnum: 2658    Ghoul Rogue
&GWho            ->&w11  &G-&w  56   &G   Rvnum: 2635    Ghoul Rogue
&GWho            ->&w12  &G-&w  56   &G   Rvnum: 2612    Ghoul Rogue
&GGangrel        ->&w31  &G-&w  25   &G   Rvnum: 8042    Gith Mage
&GGangrel        ->&w32  &G-&w  26   &G   Rvnum: 3802    Gith Mage
&GWho            ->&w13  &G-&w  56   &G   Rvnum: 21011   Ghoul Rogue
&GWho            ->&w14  &G-&w  56   &G   Rvnum: 2657    Ghoul Rogue
&GWho            ->&w15  &G-&w  56   &G   Rvnum: 2621    Ghoul Rogue
&GGangrel        ->&w33  &G-&w  26   &G   Rvnum: 3806    Gith Mage
&GWho            ->&w16  &G-&w  56   &G   Rvnum: 2593    Ghoul Rogue
&GGangrel        ->&w34  &G-&w  26   &G   Rvnum: 8049    Gith Mage
&GWho            ->&w17  &G-&w  57   &G   Rvnum: 8030    Ghoul Rogue
&GWho            ->&w18  &G-&w  57   &G   Rvnum: 2982    Ghoul Rogue
&GGangrel        ->&w35  &G-&w  26   &G   Rvnum: 8014    Gith Mage
&GGangrel        ->&w36  &G-&w  26   &G   Rvnum: 8035    Gith Mage
&GGangrel        ->&w37  &G-&w  27   &G   Rvnum: 8039    Gith Mage
&GWho            ->&w19  &G-&w  57   &G   Rvnum: 2985    Ghoul Rogue
&GWho            ->&w20  &G-&w  57   &G   Rvnum: 8099    Ghoul Rogue
&GWho            ->&w21  &G-&w  58   &G   Rvnum: 14142   Ghoul Rogue
&GWho            ->&w22  &G-&w  58   &G   Rvnum: 21162   Ghoul Rogue
&GWho            ->&w23  &G-&w  59   &G   Rvnum: 6000    Ghoul Rogue
&GWho            ->&w24  &G-&w  59   &G   Rvnum: 2190    Ghoul Rogue
&GWho            ->&w25  &G-&w  61   &G   Rvnum: 805     Ghoul Rogue
&GWho            ->&w26  &G-&w  62   &G   Rvnum: 21123   Ghoul Rogue
&GWho            ->&w27  &G-&w  62   &G   Rvnum: 2907    Ghoul Rogue
&GWho            ->&w28  &G-&w  63   &G   Rvnum: 11019   Ghoul Rogue
&GWho            ->&w29  &G-&w  64   &G   Rvnum: 9015    Ghoul Rogue
&GWho            ->&w30  &G-&w  64   &G   Rvnum: 8012    Ghoul Rogue
&GWho            ->&w31  &G-&w  65   &G   Rvnum: 8089    Ghoul Rogue
&GGangrel        ->&w38  &G-&w  27   &G   Rvnum: 8037    Gith Mage
&GGangrel        ->&w39  &G-&w  28   &G   Rvnum: 8019    Gith Mage
&GGangrel        ->&w40  &G-&w  28   &G   Rvnum: 8024    Gith Mage
&GGangrel        ->&w41  &G-&w  29   &G   Rvnum: 8009    Gith Mage
&GWho            ->&w32  &G-&w  67   &G   Rvnum: 8009    Ghoul Rogue
&GWho            ->&w33  &G-&w  67   &G   Rvnum: 6094    Ghoul Rogue
&GGangrel        ->&w42  &G-&w  29   &G   Rvnum: 839     Gith Mage
&GEve            ->&w24  &G-&w  27   &G   Rvnum: 8184    Elf Warrior
&GWho            ->&w34  &G-&w  70   &G   Rvnum: 4579    Ghoul Rogue
&GWho            ->&w35  &G-&w  70   &G   Rvnum: 14217   Ghoul Rogue
&GWho            ->&w36  &G-&w  72   &G   Rvnum: 4614    Ghoul Rogue
&GGangrel        ->&w43  &G-&w  30   &G   Rvnum: 835     Gith Mage
&GGangrel        ->&w44  &G-&w  31   &G   Rvnum: 825     Gith Mage
&GWho            ->&w37  &G-&w  73   &G   Rvnum: 2901    Ghoul Rogue
&GGangrel        ->&w45  &G-&w  31   &G   Rvnum: 849     Gith Mage
&GWho            ->&w38  &G-&w  76   &G   Rvnum: 1629    Ghoul Rogue
&GEve            ->&w25  &G-&w  27   &G   Rvnum: 1609    Elf Warrior
&GGrumble        ->&w2   &G-&w  17   &G   Rvnum: 10300   Ghoul Druid
&GGrumble        ->&w3   &G-&w  17   &G   Rvnum: 10361   Ghoul Druid
&GGrumble        ->&w4   &G-&w  17   &G   Rvnum: 10361   Ghoul Druid
&GGrumble        ->&w5   &G-&w  17   &G   Rvnum: 1220    Ghoul Druid
&GGrumble        ->&w6   &G-&w  17   &G   Rvnum: 1257    Ghoul Druid
&GGrumble        ->&w7   &G-&w  17   &G   Rvnum: 21072   Ghoul Druid
&GHero           ->&w2   &G-&w  17   &G   Rvnum: 10300   Ghoul Mage
&GHero           ->&w3   &G-&w  17   &G   Rvnum: 10361   Ghoul Mage
&GHero           ->&w4   &G-&w  17   &G   Rvnum: 10361   Ghoul Mage
&GHero           ->&w5   &G-&w  17   &G   Rvnum: 21056   Ghoul Mage
&GHero           ->&w6   &G-&w  17   &G   Rvnum: 1032    Ghoul Mage
&GHero           ->&w7   &G-&w  17   &G   Rvnum: 21040   Ghoul Mage
&GHero           ->&w8   &G-&w  17   &G   Rvnum: 21069   Ghoul Mage
&GHero           ->&w9   &G-&w  17   &G   Rvnum: 1399    Ghoul Mage
&GHero           ->&w10  &G-&w  17   &G   Rvnum: 1427    Ghoul Mage
&GGrumble        ->&w8   &G-&w  18   &G   Rvnum: 21019   Ghoul Druid
&GGrumble        ->&w9   &G-&w  18   &G   Rvnum: 21081   Ghoul Druid
&GGrumble        ->&w10  &G-&w  20   &G   Rvnum: 1223    Ghoul Druid
&GGrumble        ->&w11  &G-&w  21   &G   Rvnum: 254     Ghoul Druid
&GGrumble        ->&w12  &G-&w  21   &G   Rvnum: 10965   Ghoul Druid
&GKragorn        ->&w2   &G-&w  17   &G   Rvnum: 10300   Jinn Druid
&GKragorn        ->&w3   &G-&w  17   &G   Rvnum: 10346   Jinn Druid
&GKragorn        ->&w4   &G-&w  17   &G   Rvnum: 10346   Jinn Druid
&GEve            ->&w26  &G-&w  28   &G   Rvnum: 1632    Elf Warrior
&GGrumble        ->&w13  &G-&w  23   &G   Rvnum: 21037   Ghoul Druid
&GGangrel        ->&w46  &G-&w  32   &G   Rvnum: 8048    Gith Mage
&GGrumble        ->&w14  &G-&w  24   &G   Rvnum: 2836    Ghoul Druid
&GHelios         ->&w2   &G-&w  17   &G   Rvnum: 10300   Ghoul Warrior
&GHelios         ->&w3   &G-&w  17   &G   Rvnum: 10361   Ghoul Warrior
&GHelios         ->&w4   &G-&w  17   &G   Rvnum: 10361   Ghoul Warrior
&GHelios         ->&w5   &G-&w  17   &G   Rvnum: 4333    Ghoul Warrior
&GHelios         ->&w6   &G-&w  17   &G   Rvnum: 4320    Ghoul Warrior
&GHelios         ->&w7   &G-&w  17   &G   Rvnum: 4316    Ghoul Warrior
&GGrumble        ->&w15  &G-&w  26   &G   Rvnum: 7004    Ghoul Druid
&GGrumble        ->&w16  &G-&w  26   &G   Rvnum: 4934    Ghoul Druid
&GKarn           ->&w2   &G-&w  17   &G   Rvnum: 10300   Human Jester
&GGrumble        ->&w17  &G-&w  27   &G   Rvnum: 7026    Ghoul Druid
&GWho            ->&w39  &G-&w  79   &G   Rvnum: 1634    Ghoul Rogue
&GPreacher       ->&w45  &G-&w  97   &G   Rvnum: 4605    Ghoul Bishop
&GEve            ->&w27  &G-&w  29   &G   Rvnum: 1634    Elf Warrior
&GThorne         ->&w2   &G-&w  17   &G   Rvnum: 10300   Ghoul Mage
&GThorne         ->&w3   &G-&w  17   &G   Rvnum: 10361   Ghoul Mage
&GThorne         ->&w4   &G-&w  17   &G   Rvnum: 10361   Ghoul Mage
&GThorne         ->&w5   &G-&w  17   &G   Rvnum: 21097   Ghoul Mage
&GThorne         ->&w6   &G-&w  17   &G   Rvnum: 21034   Ghoul Mage
&GThorne         ->&w7   &G-&w  17   &G   Rvnum: 21049   Ghoul Mage
&GThorne         ->&w8   &G-&w  17   &G   Rvnum: 8103    Ghoul Mage
&GThorne         ->&w9   &G-&w  17   &G   Rvnum: 8146    Ghoul Mage
&GThorne         ->&w10  &G-&w  17   &G   Rvnum: 21073   Ghoul Mage
&GEve            ->&w28  &G-&w  30   &G   Rvnum: 1632    Elf Warrior
&GSebastian      ->&w41  &G-&w  96   &G   Rvnum: 2657    Half-elf Monk
&GUcan           ->&w2   &G-&w  17   &G   Rvnum: 10300   Ghoul Monk
&GGrumble        ->&w18  &G-&w  28   &G   Rvnum: 9884    Ghoul Druid
&GLeon           ->&w37  &G-&w  38   &G   Rvnum: 8375    Shuri Ranger
&GLeon           ->&w38  &G-&w  38   &G   Rvnum: 10510   Shuri Ranger
&GLeon           ->&w39  &G-&w  39   &G   Rvnum: 11007   Shuri Ranger
&GLeon           ->&w40  &G-&w  39   &G   Rvnum: 8336    Shuri Ranger
&GLeon           ->&w41  &G-&w  39   &G   Rvnum: 11037   Shuri Ranger
&GGrumble        ->&w19  &G-&w  30   &G   Rvnum: 6000    Ghoul Druid
&GGrumble        ->&w20  &G-&w  31   &G   Rvnum: 21027   Ghoul Druid
&GLeon           ->&w42  &G-&w  40   &G   Rvnum: 11013   Shuri Ranger
&GGabon          ->&w2   &G-&w  17   &G   Rvnum: 10300   Ghoul Druid
&GGabon          ->&w3   &G-&w  17   &G   Rvnum: 10345   Ghoul Druid
&GGabon          ->&w4   &G-&w  17   &G   Rvnum: 10343   Ghoul Druid
&GGabon          ->&w5   &G-&w  17   &G   Rvnum: 10375   Ghoul Druid
&GGabon          ->&w6   &G-&w  17   &G   Rvnum: 10346   Ghoul Druid
&GGabon          ->&w7   &G-&w  17   &G   Rvnum: 1254    Ghoul Druid
&GGabon          ->&w8   &G-&w  17   &G   Rvnum: 5130    Ghoul Druid
&GGabon          ->&w9   &G-&w  17   &G   Rvnum: 5134    Ghoul Druid
&GGabon          ->&w10  &G-&w  17   &G   Rvnum: 21037   Ghoul Druid
&GGabon          ->&w11  &G-&w  17   &G   Rvnum: 21037   Ghoul Druid
&GGabon          ->&w12  &G-&w  17   &G   Rvnum: 9823    Ghoul Druid
&GGabon          ->&w13  &G-&w  17   &G   Rvnum: 9882    Ghoul Druid
&GGabon          ->&w14  &G-&w  17   &G   Rvnum: 9891    Ghoul Druid
&GGabon          ->&w15  &G-&w  17   &G   Rvnum: 3840    Ghoul Druid
&GGabon          ->&w16  &G-&w  17   &G   Rvnum: 3812    Ghoul Druid
&GGabon          ->&w17  &G-&w  18   &G   Rvnum: 3844    Ghoul Druid
&GGabon          ->&w18  &G-&w  18   &G   Rvnum: 3810    Ghoul Druid
&GGabon          ->&w19  &G-&w  18   &G   Rvnum: 8029    Ghoul Druid
&GGabon          ->&w20  &G-&w  18   &G   Rvnum: 3824    Ghoul Druid
&GGabon          ->&w21  &G-&w  18   &G   Rvnum: 14154   Ghoul Druid
&GGangrel        ->&w47  &G-&w  32   &G   Rvnum: 918     Gith Mage
&GGangrel        ->&w48  &G-&w  33   &G   Rvnum: 886     Gith Mage
&GGabon          ->&w22  &G-&w  18   &G   Rvnum: 3835    Ghoul Druid
&GGabon          ->&w23  &G-&w  18   &G   Rvnum: 8050    Ghoul Druid
&GGabon          ->&w24  &G-&w  18   &G   Rvnum: 2490    Ghoul Druid
&GGabon          ->&w25  &G-&w  18   &G   Rvnum: 8014    Ghoul Druid
&GGabon          ->&w26  &G-&w  18   &G   Rvnum: 8042    Ghoul Druid
&GGabon          ->&w27  &G-&w  18   &G   Rvnum: 5178    Ghoul Druid
&GGabon          ->&w28  &G-&w  19   &G   Rvnum: 3832    Ghoul Druid
&GGabon          ->&w29  &G-&w  19   &G   Rvnum: 14198   Ghoul Druid
&GGrumble        ->&w21  &G-&w  32   &G   Rvnum: 14195   Ghoul Druid
&GGabon          ->&w30  &G-&w  19   &G   Rvnum: 14160   Ghoul Druid
&GGrumble        ->&w22  &G-&w  33   &G   Rvnum: 3812    Ghoul Druid
&GGabon          ->&w31  &G-&w  19   &G   Rvnum: 14159   Ghoul Druid
&GGabon          ->&w32  &G-&w  20   &G   Rvnum: 929     Ghoul Druid
&GGrumble        ->&w23  &G-&w  33   &G   Rvnum: 931     Ghoul Druid
&GGrumble        ->&w24  &G-&w  33   &G   Rvnum: 2726    Ghoul Druid
&GGrumble        ->&w25  &G-&w  34   &G   Rvnum: 11065   Ghoul Druid
&GGrumble        ->&w26  &G-&w  35   &G   Rvnum: 11080   Ghoul Druid
&GGrumble        ->&w27  &G-&w  36   &G   Rvnum: 2588    Ghoul Druid
&GMasha          ->&w2   &G-&w  17   &G   Rvnum: 10300   Elf Thief
&GGrumble        ->&w28  &G-&w  38   &G   Rvnum: 8008    Ghoul Druid
&GGangrel        ->&w49  &G-&w  34   &G   Rvnum: 896     Gith Mage
&GGrumble        ->&w29  &G-&w  39   &G   Rvnum: 2526    Ghoul Druid
&GGabon          ->&w33  &G-&w  20   &G   Rvnum: 929     Ghoul Druid
&GGabon          ->&w34  &G-&w  20   &G   Rvnum: 875     Ghoul Druid
&GGrumble        ->&w30  &G-&w  39   &G   Rvnum: 913     Ghoul Druid
&GNobody         ->&w2   &G-&w  17   &G   Rvnum: 10300   Ahpock Thug
&GGangrel        ->&w50  &G-&w  34   &G   Rvnum: 929     Gith Mage
&GGangrel        ->&w3   &G-&w  34   &G   Rvnum: 21010   Gith Archmagi
&GGangrel        ->&w4   &G-&w  34   &G   Rvnum: 889     Gith Archmagi
&GGangrel        ->&w5   &G-&w  34   &G   Rvnum: 887     Gith Archmagi
&GGangrel        ->&w6   &G-&w  34   &G   Rvnum: 886     Gith Archmagi
&GGangrel        ->&w7   &G-&w  34   &G   Rvnum: 932     Gith Archmagi
&GGangrel        ->&w8   &G-&w  34   &G   Rvnum: 890     Gith Archmagi
&GGangrel        ->&w9   &G-&w  34   &G   Rvnum: 892     Gith Archmagi
&GGangrel        ->&w10  &G-&w  34   &G   Rvnum: 906     Gith Archmagi
&GGangrel        ->&w11  &G-&w  35   &G   Rvnum: 849     Gith Archmagi
&GGangrel        ->&w12  &G-&w  35   &G   Rvnum: 2091    Gith Archmagi
&GGangrel        ->&w13  &G-&w  35   &G   Rvnum: 886     Gith Archmagi
&GGangrel        ->&w14  &G-&w  35   &G   Rvnum: 917     Gith Archmagi
&GGangrel        ->&w15  &G-&w  35   &G   Rvnum: 828     Gith Archmagi
&GMyfanwe        ->&w2   &G-&w  17   &G   Rvnum: 10300   Shuri Ranger
&GGangrel        ->&w16  &G-&w  35   &G   Rvnum: 853     Gith Archmagi
&GGangrel        ->&w17  &G-&w  36   &G   Rvnum: 894     Gith Archmagi
&GGabon          ->&w35  &G-&w  20   &G   Rvnum: 6137    Ghoul Druid
&GGrumble        ->&w31  &G-&w  41   &G   Rvnum: 849     Ghoul Druid
&GGabon          ->&w36  &G-&w  21   &G   Rvnum: 2489    Ghoul Druid
&GGrumble        ->&w32  &G-&w  41   &G   Rvnum: 930     Ghoul Druid
&GGabon          ->&w37  &G-&w  21   &G   Rvnum: 846     Ghoul Druid
&GGrumble        ->&w33  &G-&w  42   &G   Rvnum: 917     Ghoul Druid
&GGrumble        ->&w34  &G-&w  43   &G   Rvnum: 8049    Ghoul Druid
&GGangrel        ->&w18  &G-&w  36   &G   Rvnum: 21105   Gith Archmagi
&GGangrel        ->&w19  &G-&w  37   &G   Rvnum: 899     Gith Archmagi
&GCrum           ->&w2   &G-&w  17   &G   Rvnum: 10300   Ghoul Druid
&GCrum           ->&w3   &G-&w  17   &G   Rvnum: 10361   Ghoul Druid
&GCrum           ->&w4   &G-&w  17   &G   Rvnum: 10361   Ghoul Druid
&GCrum           ->&w5   &G-&w  17   &G   Rvnum: 21043   Ghoul Druid
&GCrum           ->&w6   &G-&w  17   &G   Rvnum: 21027   Ghoul Druid
&GCrum           ->&w7   &G-&w  17   &G   Rvnum: 21025   Ghoul Druid
&GCrum           ->&w8   &G-&w  17   &G   Rvnum: 21017   Ghoul Druid
&GCrum           ->&w9   &G-&w  17   &G   Rvnum: 21037   Ghoul Druid
&GCrum           ->&w10  &G-&w  17   &G   Rvnum: 8006    Ghoul Druid
&GCrum           ->&w11  &G-&w  17   &G   Rvnum: 8023    Ghoul Druid
&GCrum           ->&w12  &G-&w  17   &G   Rvnum: 8030    Ghoul Druid
&GCrum           ->&w13  &G-&w  17   &G   Rvnum: 8015    Ghoul Druid
&GCrum           ->&w14  &G-&w  17   &G   Rvnum: 21025   Ghoul Druid
&GGrumble        ->&w35  &G-&w  44   &G   Rvnum: 906     Ghoul Druid
&GGabon          ->&w38  &G-&w  22   &G   Rvnum: 11080   Ghoul Druid
&GGabon          ->&w39  &G-&w  23   &G   Rvnum: 14203   Ghoul Druid
&GLeon           ->&w43  &G-&w  40   &G   Rvnum: 14221   Shuri Ranger
&GGabon          ->&w40  &G-&w  23   &G   Rvnum: 8418    Ghoul Druid
&GLeon           ->&w44  &G-&w  41   &G   Rvnum: 14197   Shuri Ranger
&GLeon           ->&w45  &G-&w  41   &G   Rvnum: 14206   Shuri Ranger
&GLeon           ->&w46  &G-&w  41   &G   Rvnum: 14221   Shuri Ranger
&GLeon           ->&w47  &G-&w  41   &G   Rvnum: 11086   Shuri Ranger
&GLeon           ->&w48  &G-&w  42   &G   Rvnum: 11023   Shuri Ranger
&GLeon           ->&w49  &G-&w  42   &G   Rvnum: 11072   Shuri Ranger
&GLeon           ->&w50  &G-&w  42   &G   Rvnum: 11039   Shuri Ranger
&GLeon           ->&w3   &G-&w  42   &G   Rvnum: 21013   Shuri Champion
&GLeon           ->&w4   &G-&w  42   &G   Rvnum: 21025   Shuri Champion
&GLeon           ->&w5   &G-&w  42   &G   Rvnum: 21030   Shuri Champion
&GGrumble        ->&w36  &G-&w  45   &G   Rvnum: 16328   Ghoul Druid
&GGrumble        ->&w37  &G-&w  46   &G   Rvnum: 825     Ghoul Druid
&GGrumble        ->&w38  &G-&w  47   &G   Rvnum: 931     Ghoul Druid
&GLeon           ->&w6   &G-&w  42   &G   Rvnum: 21031   Shuri Champion
&GLeon           ->&w7   &G-&w  42   &G   Rvnum: 21109   Shuri Champion
&GLeon           ->&w8   &G-&w  42   &G   Rvnum: 21089   Shuri Champion
&GLeon           ->&w9   &G-&w  42   &G   Rvnum: 11067   Shuri Champion
&GLeon           ->&w10  &G-&w  43   &G   Rvnum: 11038   Shuri Champion
&GLeon           ->&w11  &G-&w  43   &G   Rvnum: 11032   Shuri Champion
&GLeon           ->&w12  &G-&w  43   &G   Rvnum: 11080   Shuri Champion
&GLeon           ->&w13  &G-&w  43   &G   Rvnum: 14229   Shuri Champion
&GLeon           ->&w14  &G-&w  43   &G   Rvnum: 14222   Shuri Champion
&GLeon           ->&w15  &G-&w  43   &G   Rvnum: 14194   Shuri Champion
&GLeon           ->&w16  &G-&w  43   &G   Rvnum: 1608    Shuri Champion
&GLeon           ->&w17  &G-&w  43   &G   Rvnum: 1407    Shuri Champion
&GCrum           ->&w15  &G-&w  17   &G   Rvnum: 8025    Ghoul Druid
&GCrum           ->&w16  &G-&w  17   &G   Rvnum: 8034    Ghoul Druid
&GCrum           ->&w17  &G-&w  17   &G   Rvnum: 21127   Ghoul Druid
&GCrum           ->&w18  &G-&w  17   &G   Rvnum: 8032    Ghoul Druid
&GCrum           ->&w19  &G-&w  17   &G   Rvnum: 8015    Ghoul Druid
&GGrumble        ->&w39  &G-&w  48   &G   Rvnum: 12007   Ghoul Druid
&GCrum           ->&w20  &G-&w  17   &G   Rvnum: 8046    Ghoul Druid
&GGrumble        ->&w40  &G-&w  49   &G   Rvnum: 14230   Ghoul Druid
&GGabon          ->&w41  &G-&w  23   &G   Rvnum: 2997    Ghoul Druid
&GGrumble        ->&w41  &G-&w  49   &G   Rvnum: 8458    Ghoul Druid
&GGabon          ->&w42  &G-&w  24   &G   Rvnum: 2953    Ghoul Druid
&GGabon          ->&w43  &G-&w  24   &G   Rvnum: 2992    Ghoul Druid
&GLeon           ->&w18  &G-&w  44   &G   Rvnum: 4741    Shuri Champion
&GGrumble        ->&w42  &G-&w  50   &G   Rvnum: 4606    Ghoul Druid
&GSamaquiel      ->&w2   &G-&w  17   &G   Rvnum: 10300   Ghoul Shaman
&GSamaquiel      ->&w3   &G-&w  17   &G   Rvnum: 10308   Ghoul Shaman
&GSamaquiel      ->&w4   &G-&w  17   &G   Rvnum: 10361   Ghoul Shaman
&GSamaquiel      ->&w5   &G-&w  17   &G   Rvnum: 10300   Ghoul Shaman
&GSamaquiel      ->&w6   &G-&w  17   &G   Rvnum: 21001   Ghoul Shaman
&GSamaquiel      ->&w7   &G-&w  17   &G   Rvnum: 21094   Ghoul Shaman
&GSamaquiel      ->&w8   &G-&w  17   &G   Rvnum: 21154   Ghoul Shaman
&GGrumble        ->&w43  &G-&w  52   &G   Rvnum: 14219   Ghoul Druid
&GGrumble        ->&w44  &G-&w  52   &G   Rvnum: 4265    Ghoul Druid
&GSamaquiel      ->&w9   &G-&w  18   &G   Rvnum: 21051   Ghoul Shaman
&GSamaquiel      ->&w10  &G-&w  18   &G   Rvnum: 4309    Ghoul Shaman
&GGrumble        ->&w45  &G-&w  54   &G   Rvnum: 10026   Ghoul Druid
&GSamaquiel      ->&w11  &G-&w  19   &G   Rvnum: 4328    Ghoul Shaman
&GSamaquiel      ->&w12  &G-&w  19   &G   Rvnum: 7504    Ghoul Shaman
&GSamaquiel      ->&w13  &G-&w  19   &G   Rvnum: 4371    Ghoul Shaman
&GSamaquiel      ->&w14  &G-&w  20   &G   Rvnum: 4332    Ghoul Shaman
&GGabon          ->&w44  &G-&w  25   &G   Rvnum: 6173    Ghoul Druid
&GSamaquiel      ->&w15  &G-&w  20   &G   Rvnum: 4382    Ghoul Shaman
&GGrumble        ->&w46  &G-&w  55   &G   Rvnum: 6180    Ghoul Druid
&GGabon          ->&w45  &G-&w  25   &G   Rvnum: 930     Ghoul Druid
&GGabon          ->&w46  &G-&w  26   &G   Rvnum: 4216    Ghoul Druid
&GSamaquiel      ->&w16  &G-&w  20   &G   Rvnum: 4401    Ghoul Shaman
&GGabon          ->&w47  &G-&w  26   &G   Rvnum: 7331    Ghoul Druid
&GGrumble        ->&w47  &G-&w  57   &G   Rvnum: 14188   Ghoul Druid
&GGabon          ->&w48  &G-&w  27   &G   Rvnum: 2261    Ghoul Druid
&GGabon          ->&w49  &G-&w  27   &G   Rvnum: 4662    Ghoul Druid
&GSamaquiel      ->&w17  &G-&w  22   &G   Rvnum: 8047    Ghoul Shaman
&GCrum           ->&w21  &G-&w  18   &G   Rvnum: 8011    Ghoul Druid
&GCrum           ->&w22  &G-&w  18   &G   Rvnum: 21031   Ghoul Druid
&GCrum           ->&w23  &G-&w  18   &G   Rvnum: 21017   Ghoul Druid
&GSamaquiel      ->&w18  &G-&w  22   &G   Rvnum: 4124    Ghoul Shaman
&GSamaquiel      ->&w19  &G-&w  22   &G   Rvnum: 4129    Ghoul Shaman
&GSamaquiel      ->&w20  &G-&w  22   &G   Rvnum: 4151    Ghoul Shaman
&GSamaquiel      ->&w21  &G-&w  22   &G   Rvnum: 4166    Ghoul Shaman
&GSamaquiel      ->&w22  &G-&w  23   &G   Rvnum: 4124    Ghoul Shaman
&GSamaquiel      ->&w23  &G-&w  23   &G   Rvnum: 11065   Ghoul Shaman
&GSamaquiel      ->&w24  &G-&w  23   &G   Rvnum: 11077   Ghoul Shaman
&GSamaquiel      ->&w25  &G-&w  23   &G   Rvnum: 14211   Ghoul Shaman
&GSamaquiel      ->&w26  &G-&w  23   &G   Rvnum: 14202   Ghoul Shaman
&GSamaquiel      ->&w27  &G-&w  23   &G   Rvnum: 14212   Ghoul Shaman
&GCrum           ->&w24  &G-&w  18   &G   Rvnum: 8014    Ghoul Druid
&GCrum           ->&w25  &G-&w  18   &G   Rvnum: 8046    Ghoul Druid
&GSamaquiel      ->&w28  &G-&w  24   &G   Rvnum: 14221   Ghoul Shaman
&GCrum           ->&w26  &G-&w  18   &G   Rvnum: 871     Ghoul Druid
&GSamaquiel      ->&w29  &G-&w  24   &G   Rvnum: 11020   Ghoul Shaman
&GCrum           ->&w27  &G-&w  18   &G   Rvnum: 898     Ghoul Druid
&GCrum           ->&w28  &G-&w  18   &G   Rvnum: 8003    Ghoul Druid
&GSamaquiel      ->&w30  &G-&w  24   &G   Rvnum: 14208   Ghoul Shaman
&GSamaquiel      ->&w31  &G-&w  24   &G   Rvnum: 14199   Ghoul Shaman
&GSamaquiel      ->&w32  &G-&w  25   &G   Rvnum: 14156   Ghoul Shaman
&GSamaquiel      ->&w33  &G-&w  25   &G   Rvnum: 14223   Ghoul Shaman
&GGrumble        ->&w48  &G-&w  58   &G   Rvnum: 12016   Ghoul Druid
&GGabon          ->&w50  &G-&w  27   &G   Rvnum: 4610    Ghoul Druid
&GGabon          ->&w3   &G-&w  27   &G   Rvnum: 4610    Ghoul Archmagi
&GGabon          ->&w4   &G-&w  27   &G   Rvnum: 4610    Ghoul Archmagi
&GGabon          ->&w5   &G-&w  27   &G   Rvnum: 4610    Ghoul Archmagi
&GGabon          ->&w6   &G-&w  27   &G   Rvnum: 4614    Ghoul Archmagi
&GGabon          ->&w7   &G-&w  27   &G   Rvnum: 4615    Ghoul Archmagi
&GGabon          ->&w8   &G-&w  27   &G   Rvnum: 4659    Ghoul Archmagi
&GGabon          ->&w9   &G-&w  27   &G   Rvnum: 4619    Ghoul Archmagi
&GGabon          ->&w10  &G-&w  27   &G   Rvnum: 4622    Ghoul Archmagi
&GGabon          ->&w11  &G-&w  27   &G   Rvnum: 4660    Ghoul Archmagi
&GGabon          ->&w12  &G-&w  27   &G   Rvnum: 4614    Ghoul Archmagi
&GGabon          ->&w13  &G-&w  27   &G   Rvnum: 4658    Ghoul Archmagi
&GGabon          ->&w14  &G-&w  27   &G   Rvnum: 4651    Ghoul Archmagi
&GSamaquiel      ->&w34  &G-&w  25   &G   Rvnum: 11056   Ghoul Shaman
&GGabon          ->&w15  &G-&w  27   &G   Rvnum: 2738    Ghoul Archmagi
